Date,Interval,Datetime,MP,CP35,30ImbWei,30ExAnte,7ImbWei,7ExAnte
4/10/2019,4,4/10/2019 18:00,8.59,8.596914286,8.237466667,8.268066667,8.416971429,8.281428571
4/10/2019,5,4/10/2019 22:00,9.1234,8.611582857,8.237466667,8.288796667,8.374842857,8.281428571
5/10/2019,1,5/10/2019 6:00,7.94,8.588408571,8.2398,8.22376,8.265042857,8.210428571
5/10/2019,2,5/10/2019 10:00,8.1,8.57898,8.2398,8.268066667,8.317857143,8.210428571
5/10/2019,3,5/10/2019 14:00,8.012,8.560751429,8.2398,8.3118,8.382714286,8.210428571
5/10/2019,4,5/10/2019 18:00,7.9999,8.541002857,8.2398,8.277733333,8.414114286,8.210428571
5/10/2019,5,5/10/2019 22:00,7.9512,8.525068571,8.2398,8.316243333,8.428028571,8.210428571
6/10/2019,1,6/10/2019 6:00,7,8.495925714,8.229923333,8.213426667,8.195042857,8.043642857
6/10/2019,2,6/10/2019 10:00,6.9,8.457925714,8.229923333,8.254733333,8.239285714,8.043642857
6/10/2019,3,6/10/2019 14:00,7.5,8.436782857,8.229923333,8.305496667,8.2857,8.043642857
6/10/2019,4,6/10/2019 18:00,7.0989,8.404751429,8.229923333,8.280396667,8.3414,8.043642857
6/10/2019,5,6/10/2019 22:00,8.02,8.399037143,8.229923333,8.310616667,8.4182,8.043642857
7/10/2019,1,7/10/2019 6:00,8.14,8.388497143,8.191673333,8.17176,8.019328571,7.991428571
7/10/2019,2,7/10/2019 10:00,8.15,8.378817143,8.191673333,8.217396667,8.047857143,7.991428571
7/10/2019,3,7/10/2019 14:00,8.23,8.372531429,8.191673333,8.297163333,8.182842857,7.991428571
7/10/2019,4,7/10/2019 18:00,8.47,8.358851429,8.191673333,8.25036,8.181242857,7.991428571
7/10/2019,5,7/10/2019 22:00,8.6811,8.349994286,8.191673333,8.311283333,8.348357143,7.991428571
8/10/2019,1,8/10/2019 6:00,8.6588,8.337531429,8.180986667,8.15976,7.9695,8.001857143
8/10/2019,2,8/10/2019 10:00,8.6589,8.338962857,8.180986667,8.213063333,8.005,8.001857143
8/10/2019,3,8/10/2019 14:00,8.6001,8.336108571,8.180986667,8.297793333,8.080157143,8.001857143
8/10/2019,4,8/10/2019 18:00,9,8.34468,8.180986667,8.26236,8.1068,8.001857143
8/10/2019,5,8/10/2019 22:00,9.3966,8.367188571,8.180986667,8.331986667,8.289228571,8.001857143
9/10/2019,1,9/10/2019 6:00,9,8.386934286,8.19751,8.176683333,7.976642857,8.159014286
9/10/2019,2,9/10/2019 10:00,9.26,8.425537143,8.19751,8.23003,7.999128571,8.159014286
9/10/2019,3,9/10/2019 14:00,8.99,8.454394286,8.19751,8.315496667,8.065885714,8.159014286
9/10/2019,4,9/10/2019 18:00,9.25,8.494394286,8.19751,8.267693333,8.162685714,8.159014286
9/10/2019,5,9/10/2019 22:00,9.0199,8.524105714,8.19751,8.345873333,8.444614286,8.159014286
10/10/2019,1,10/10/2019 6:00,8.9,8.551534286,8.19167,8.170016667,8.132514286,8.299014286
10/10/2019,2,10/10/2019 10:00,9.2,8.587282857,8.19167,8.235363333,8.181985714,8.299014286
10/10/2019,3,10/10/2019 14:00,9.1588,8.620962857,8.19167,8.30383,8.228742857,8.299014286
10/10/2019,4,10/10/2019 18:00,9.3511,8.659565714,8.19167,8.288726667,8.344114286,8.299014286
10/10/2019,5,10/10/2019 22:00,9.3511,8.698168571,8.19167,8.356536667,8.598885714,8.299014286
11/10/2019,1,11/10/2019 6:00,9.1,8.729597143,8.206863333,8.183683333,8.2684,8.415714286
11/10/2019,2,11/10/2019 10:00,9.27,8.759025714,8.206863333,8.258696667,8.356271429,8.415714286
11/10/2019,3,11/10/2019 14:00,9.1089,8.78428,8.206863333,8.332456667,8.394285714,8.415714286
11/10/2019,4,11/10/2019 18:00,9.2089,8.811131429,8.206863333,8.326396667,8.537128571,8.415714286
11/10/2019,5,11/10/2019 22:00,9.18,8.827988571,8.206863333,8.391573333,8.7919,8.415714286
12/10/2019,1,12/10/2019 6:00,8.7,8.815891429,8.236286667,8.213646667,8.391257143,8.526257143
12/10/2019,2,12/10/2019 10:00,9.2089,8.852145714,8.236286667,8.269736667,8.505557143,8.526257143
12/10/2019,3,12/10/2019 14:00,8.7,8.869288571,8.236286667,8.365416667,8.514257143,8.526257143
12/10/2019,4,12/10/2019 18:00,8.7189,8.889485714,8.236286667,8.366693333,8.625542857,8.526257143
12/10/2019,5,12/10/2019 22:00,8.9488,8.916597143,8.236286667,8.45424,8.799985714,8.526257143
13/10/2019,1,13/10/2019 6:00,8.6,8.935134286,8.26036,8.236646667,8.499828571,8.752185714
13/10/2019,2,13/10/2019 10:00,8.99,8.991991429,8.26036,8.313363333,8.663971429,8.752185714
13/10/2019,3,13/10/2019 14:00,9.1889,9.057388571,8.26036,8.395083333,8.612542857,8.752185714
13/10/2019,4,13/10/2019 18:00,9.2289,9.106785714,8.26036,8.39399,8.728257143,8.752185714
13/10/2019,5,13/10/2019 22:00,9.24,9.16796,8.26036,8.485866667,8.9425,8.752185714
14/10/2019,1,14/10/2019 6:00,8.9411,9.194277143,8.28674,8.26302,8.7284,8.866571429
14/10/2019,2,14/10/2019 10:00,9.1111,9.222022857,8.28674,8.353066667,8.962542857,8.866571429
14/10/2019,3,14/10/2019 14:00,9.2,9.252022857,8.28674,8.427046667,8.853814286,8.866571429
14/10/2019,4,14/10/2019 18:00,9.2,9.279737143,8.28674,8.433953333,9.032542857,8.866571429
14/10/2019,5,14/10/2019 22:00,9.2489,9.301991429,8.28674,8.520533333,9.116785714,8.866571429
15/10/2019,1,15/10/2019 6:00,8.9,9.308245714,8.328676667,8.304763333,8.842842857,8.898814286
15/10/2019,2,15/10/2019 10:00,9,9.317994286,8.328676667,8.393436667,9.099842857,8.898814286
15/10/2019,3,15/10/2019 14:00,8.9501,9.326314286,8.328676667,8.47338,8.992385714,8.898814286
15/10/2019,4,15/10/2019 18:00,8.9589,9.336565714,8.328676667,8.480286667,9.136828571,8.898814286
15/10/2019,5,15/10/2019 22:00,8.9189,9.334248571,8.328676667,8.57883,9.1979,8.898814286
